old_id	thing_uri	np_uri
https://w3id.org/peh/biochementities/7d1aadcab2	https://w3id.org/peh/biochementities/RAxzmGVJAH9pxYl-KC3AqyV2kItwjaw4oWwe332Izi8Lo	https://w3id.org/np/RAxzmGVJAH9pxYl-KC3AqyV2kItwjaw4oWwe332Izi8Lo
https://w3id.org/peh/biochementities/7d2168ffbf	https://w3id.org/peh/biochementities/RAY3NhkCtgJPqfXh7j5Jm87PwnIcgkKnj-knz2GtVTIXU	https://w3id.org/np/RAY3NhkCtgJPqfXh7j5Jm87PwnIcgkKnj-knz2GtVTIXU
https://w3id.org/peh/biochementities/7d792870d0	https://w3id.org/peh/biochementities/RAmk4_wLoi6CMrPblKiwouGulDcv-Io4qmdXpMueHEMns	https://w3id.org/np/RAmk4_wLoi6CMrPblKiwouGulDcv-Io4qmdXpMueHEMns
https://w3id.org/peh/biochementities/7de7d7f866	https://w3id.org/peh/biochementities/RAG0W3HriKx2y1ClN8Ei0wIPFYHNrmbv6RkQYGqo-Vb5g	https://w3id.org/np/RAG0W3HriKx2y1ClN8Ei0wIPFYHNrmbv6RkQYGqo-Vb5g
https://w3id.org/peh/biochementities/7e1bfa411b	https://w3id.org/peh/biochementities/RA-AkhGIPtE6zTOJNKWhAjA2y8qYpGBQy5gKu_RVdJI00	https://w3id.org/np/RA-AkhGIPtE6zTOJNKWhAjA2y8qYpGBQy5gKu_RVdJI00
https://w3id.org/peh/biochementities/7e265bfda1	https://w3id.org/peh/biochementities/RAUvvmOn4j0RGyn1p0jz_-_XogYeleIGiLAkzJSd2xRoU	https://w3id.org/np/RAUvvmOn4j0RGyn1p0jz_-_XogYeleIGiLAkzJSd2xRoU
https://w3id.org/peh/biochementities/7ebcc3663e	https://w3id.org/peh/biochementities/RAUu-IAVbXfXEjL13WQLh8vGOF1EqN-L1aMImVJAgGbmA	https://w3id.org/np/RAUu-IAVbXfXEjL13WQLh8vGOF1EqN-L1aMImVJAgGbmA
https://w3id.org/peh/biochementities/7edcb804fb	https://w3id.org/peh/biochementities/RA5EBF3wsczlxa8iqcfUtBfJKeDE4FkcGutqpuczvKL3k	https://w3id.org/np/RA5EBF3wsczlxa8iqcfUtBfJKeDE4FkcGutqpuczvKL3k
https://w3id.org/peh/biochementities/7eeba78338	https://w3id.org/peh/biochementities/RAmhzE-E6oLJO0h1sWNjcMXCxob2RIbyve0UE-5ZHlV-8	https://w3id.org/np/RAmhzE-E6oLJO0h1sWNjcMXCxob2RIbyve0UE-5ZHlV-8
https://w3id.org/peh/biochementities/7f19380095	https://w3id.org/peh/biochementities/RA-9pPZAdDwty8DhmmfMpkNyEG0bMPktndWG1jjIreT6U	https://w3id.org/np/RA-9pPZAdDwty8DhmmfMpkNyEG0bMPktndWG1jjIreT6U
https://w3id.org/peh/biochementities/800a7a5069	https://w3id.org/peh/biochementities/RAJ4ujsExun1fq4TUx8rb8kJ50mxoT7qmHiLCKBmDD1rU	https://w3id.org/np/RAJ4ujsExun1fq4TUx8rb8kJ50mxoT7qmHiLCKBmDD1rU
https://w3id.org/peh/biochementities/800b22de48	https://w3id.org/peh/biochementities/RAPilx2OLFvcRd8Sc5TUpWPpVyE67rk88KgLwB7JBSbkk	https://w3id.org/np/RAPilx2OLFvcRd8Sc5TUpWPpVyE67rk88KgLwB7JBSbkk
https://w3id.org/peh/biochementities/802287401d	https://w3id.org/peh/biochementities/RAxsUz4MH0KTXHLF3rzZ6azaLnUOPmE-paVfNjgtCLzCw	https://w3id.org/np/RAxsUz4MH0KTXHLF3rzZ6azaLnUOPmE-paVfNjgtCLzCw
https://w3id.org/peh/biochementities/806d5c7064	https://w3id.org/peh/biochementities/RADyOjVUo0BvFyQ6zy-DBNC_0IVdtKHKIU15PkqgliDUk	https://w3id.org/np/RADyOjVUo0BvFyQ6zy-DBNC_0IVdtKHKIU15PkqgliDUk
https://w3id.org/peh/biochementities/80d84ddde6	https://w3id.org/peh/biochementities/RAMDUQr6awy2Qt1zf4WtzSZIpwiC0PKy4ypQzyh9MxD2o	https://w3id.org/np/RAMDUQr6awy2Qt1zf4WtzSZIpwiC0PKy4ypQzyh9MxD2o
https://w3id.org/peh/biochementities/80e242b0ef	https://w3id.org/peh/biochementities/RAk3dbe9OVLJau8ACwz5ZPeYZGGg35lYXdIFqtIpIjI3c	https://w3id.org/np/RAk3dbe9OVLJau8ACwz5ZPeYZGGg35lYXdIFqtIpIjI3c
